order_id;package_id;package_volume;delivery_location;from_warehouse;order_date;delivered_date;n_units;order_total_volume
UUEwrPo4xdnt6danYybgAs;FNB2bjUdGBUEitpecFRAaL;2,0644;Colombes;Cergy;09/02/2021;17/02/2021 00:00;27;55,7388
6Rrrz5N4JxkUwJjy4W4qzv;FNB2bjUdGBUEitpecFRAaL;2,0644;Colmar;Reims;09/02/2021;16/02/2021 00:00;21;43,3524
n5afVfAHydjyRdtkxes7dh;CzqGKwaKFSS6xN4Dq98RAh;0,7247;Quimper;Cergy;09/02/2021;15/02/2021 00:00;48;34,7856
QCLLYZBjsBKhwwU6ZjiGN6;CzqGKwaKFSS6xN4Dq98RAh;0,7247;Grenoble;Avignon;09/02/2021;17/02/2021 00:00;47;34,0609
JEZpbHASLfRPaCvZifWm5d;CzqGKwaKFSS6xN4Dq98RAh;0,7247;Saint-Nazaire;Cergy;09/02/2021;15/02/2021 00:00;26;18,8422
dwctpa3n5Kq8JPB9YfYgat;3CCHeWCD6EnM24iAxbCfCr;1,589;Hyères;Avignon;09/02/2021;18/02/2021 00:00;23;36,547
Fci6Kr9ZXqumLagyStkSFZ;3CCHeWCD6EnM24iAxbCfCr;1,589;Épinal;Reims;09/02/2021;17/02/2021 00:00;17;27,013
4b8zsThiRJ6DHsAH74H2gW;oPLB2yoMM5AjYbkmSwsb32;0,0071;Niort;Montauban;09/02/2021;10/02/2021 00:00;32;0,2272
YHmU4BQ2MjZqxRDGdRKwXC;8v3pdBFxHkGYDcAdAzVBD3;0,004;Villeurbanne;Clermont-Ferrand;09/02/2021;11/02/2021 00:00;20;0,08
b5yy3smaMFNFHYcB4Tzj73;Ma2dD37vT2kVzCKUECJJsi;0,9106;Angers;Cergy;09/02/2021;15/02/2021 00:00;22;20,0332
9AD2w4ViffqYvJ9oGFc4B3;khHNUxYZUEEiRkaVe2FyXg;2,0028;Pessac;Montauban;09/02/2021;18/02/2021 00:00;25;50,07
jxTuR5V8AhuLZKeuLG9syD;5jWDvvcUW6NL9RtTQDNQbH;0,5675;Boulogne-Billancourt;Cergy;09/02/2021;14/02/2021 00:00;15;8,5125
bpnXf2mwjBDePjVhesoGU6;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Paris;Cergy;09/02/2021;12/02/2021 00:00;37;4,6509
YAqpVknP9VDUiCxz8wNPd9;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Villeurbanne;Clermont-Ferrand;09/02/2021;12/02/2021 00:00;32;4,8608
TDTJYEewePiTzQYQB3DwY3;4A8XqQW57uG82xfZ7sjp5F;0,1148;Valence;Avignon;09/02/2021;10/02/2021 00:00;8;0,9184
EEy6MhHXNLudbzV7sLj3Kz;4A8XqQW57uG82xfZ7sjp5F;0,1148;Versailles;Cergy;09/02/2021;12/02/2021 00:00;46;5,2808
4swFYgSYGq4ZdFUu6ZbbYX;BewerkQGyB5yToxS4jhRpb;0,0754;Bourges;Clermont-Ferrand;09/02/2021;10/02/2021 00:00;6;0,4524
dQVNRMbtAxnTqoryRtKLqQ;Ma2dD37vT2kVzCKUECJJsi;0,9106;Maisons-Alfort;Cergy;09/02/2021;19/02/2021 00:00;32;29,1392
dgEramPd4hj6GnFrNifz97;htoLtHv3Fuxv4ncvCaGhqv;0,002;Cannes;Avignon;09/02/2021;11/02/2021 00:00;11;0,022
mfCrPrF3bUAVhABeGDkMLW;DcJVvos8XBfEHvpZxCXNAm;0,4343;Noisy-le-Grand;Cergy;09/02/2021;14/02/2021 00:00;22;9,5546
LuXqFZsmqdj6q4xqXTTBfe;iEPqJGnxxp6ijYtsFdYCUr;0,163;Metz;Reims;09/02/2021;12/02/2021 00:00;9;1,467
QWCmcCSSoqzGXjoNMEfAW2;CMSWwyZ9SfPoAqr6BsZws4;0,259;Bordeaux;Montauban;09/02/2021;11/02/2021 00:00;23;5,957
VnQ9VGB49Mfhi9x2yS4hh3;bfvaknKja6jMJYp56vtjgf;0,0072;Quimper;Cergy;09/02/2021;13/02/2021 00:00;26;0,1872
BxyhX6JnJkuQCtHyeeSNbx;KmBprCffsWobByaWonfSXN;0,0485;Hyères;Avignon;09/02/2021;11/02/2021 00:00;39;1,8915
hCqP86JV8fg9EDbu7hzTqr;khHNUxYZUEEiRkaVe2FyXg;2,0028;Neuilly-sur-Seine;Cergy;09/02/2021;14/02/2021 00:00;20;40,056
g45zHNdEApzCd57AVBiCj6;iEPqJGnxxp6ijYtsFdYCUr;0,163;Cergy;Cergy;09/02/2021;10/02/2021 00:00;21;3,423
8i9s7YXwehegpCoFiQkdTV;fURbc9KK9g8UJPezDb3s6u;0,0072;Aubervilliers;Cergy;09/02/2021;11/02/2021 00:00;28;0,2016
8mY8RWcSe5iSZxK2pLYYqW;BewerkQGyB5yToxS4jhRpb;0,0754;Grenoble;Avignon;09/02/2021;11/02/2021 00:00;40;3,016
Wzbm9atmwdjhtATNJrQVKV;oPLB2yoMM5AjYbkmSwsb32;0,0071;Levallois-Perret;Cergy;09/02/2021;10/02/2021 00:00;40;0,284
UCpnEX7hhQseaK3DVKtBAv;Zvus8XQuxNr4GjWYptXEs5;0,002;Tours;Cergy;09/02/2021;14/02/2021 00:00;39;0,078
Hax4ipdtEviaDMmdkZoSUA;jjnvac3HYvsrBQp9jxf5qj;1,0615;Grenoble;Avignon;09/02/2021;16/02/2021 00:00;13;13,7995
dvVdY7qcJ6o8wbKSRvrJ4T;F7nPP7x29eJthgWvtQufGb;1,68;Carrières-sur-Seine;Cergy;09/02/2021;17/02/2021 00:00;45;75,6
GHR5MsgzK9UDncccfsMFn9;3CCHeWCD6EnM24iAxbCfCr;1,589;Rouen;Cergy;09/02/2021;16/02/2021 00:00;23;36,547
gkhMw74pxsmJJUYvSKA2re;HwpqQKJKdGowCt9pgQKG7E;0,0053;Nantes;Cergy;09/02/2021;11/02/2021 00:00;10;0,053
8p98Mrw34ZpfdkP6dZVrRF;F7nPP7x29eJthgWvtQufGb;1,68;Bourges;Clermont-Ferrand;09/02/2021;18/02/2021 00:00;26;43,68
Xp3GLhR5a72PVaix9CHReh;Zvus8XQuxNr4GjWYptXEs5;0,002;Montauban;Montauban;09/02/2021;11/02/2021 00:00;29;0,058
TqymPwJUTvf33RaqqLdrnt;QRmisgbikehbekbCq6gcf7;1,8776;Lorient;Cergy;09/02/2021;17/02/2021 00:00;41;76,9816
4cjj8vwMgNME7DonMYexCR;iofz8TRLznhCe8MvMf6TDn;0,3444;Brest;Cergy;09/02/2021;13/02/2021 00:00;20;6,888
LJ7MczrPymT7PDvieKvzxB;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Clermont-Ferrand;Clermont-Ferrand;09/02/2021;12/02/2021 00:00;47;5,9079
HF5u4Znhc9HGMwt5BXh3Vw;iEPqJGnxxp6ijYtsFdYCUr;0,163;Clermont-Ferrand;Clermont-Ferrand;09/02/2021;11/02/2021 00:00;42;6,846
EjuUJXN4J2pURdtmrG7xEp;Cn4Up5Np6U3s5xh8CDFZ6b;1,4476;Saint-Maur-des-Fossés;Cergy;09/02/2021;19/02/2021 00:00;24;34,7424
oGdxScanZWbRYKS3bzqRaG;3nEPuCWc9cUcPerm6aiJcN;1,7734;Béziers;Avignon;09/02/2021;18/02/2021 00:00;12;21,2808
Mcr5Kk3Dg9dViVBfjPsL8g;5jWDvvcUW6NL9RtTQDNQbH;0,5675;Pantin;Cergy;09/02/2021;15/02/2021 00:00;48;27,24
KLqByfRaQ8yabiwN6nmuZP;BewerkQGyB5yToxS4jhRpb;0,0754;Mulhouse;Reims;09/02/2021;13/02/2021 00:00;33;2,4882
7XZcGdTtap2EeHCiE6daDs;fURbc9KK9g8UJPezDb3s6u;0,0072;Courcouronnes;Cergy;09/02/2021;13/02/2021 00:00;30;0,216
WLMfnass2ivtXqPoykEzPL;eMZvEhv2562R9UEzTamYtC;2,7234;Caen;Cergy;09/02/2021;19/02/2021 00:00;20;54,468
Lg94ysDv2i8mgxnGPpcPpD;Zvus8XQuxNr4GjWYptXEs5;0,002;Caen;Cergy;09/02/2021;11/02/2021 00:00;37;0,074
5tH6MMgrdYwnpU33gzJTuB;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Niort;Montauban;09/02/2021;11/02/2021 00:00;12;1,5084
iDEvajPSG4VXYyHkNGPhV4;4oxrPXkner2kvXqvLQiCXF;0,2384;Nantes;Cergy;09/02/2021;13/02/2021 00:00;40;9,536
6ZUuKVdUpNTsH4bMi45Rd6;htoLtHv3Fuxv4ncvCaGhqv;0,002;Neuilly-sur-Seine;Cergy;09/02/2021;11/02/2021 00:00;32;0,064
gWA3Lsgewg6KstWzi9zJxB;bfvaknKja6jMJYp56vtjgf;0,0072;Rouen;Cergy;09/02/2021;12/02/2021 00:00;6;0,0432
itQbVzsNghfgSxf3W75mtR;3CCHeWCD6EnM24iAxbCfCr;1,589;Hyères;Avignon;09/02/2021;16/02/2021 00:00;13;20,657
XuWy3WLhSfTMV7sXsj6vBv;DcJVvos8XBfEHvpZxCXNAm;0,4343;Vénissieux;Avignon;09/02/2021;15/02/2021 00:00;31;13,4633
FXkNFbxCF3KJGumnhNoT8j;7yBbrLBAX6TK4FREHb6ABA;0,0021;Meaux;Cergy;09/02/2021;11/02/2021 00:00;11;0,0231
n4qMz7mEiZqzFjuoLsUKjJ;3nEPuCWc9cUcPerm6aiJcN;1,7734;Argenteuil;Cergy;09/02/2021;14/02/2021 00:00;10;17,734
3iDKWgD7mrJVvUydehXgM5;Cn4Up5Np6U3s5xh8CDFZ6b;1,4476;Saint-Étienne;Clermont-Ferrand;09/02/2021;17/02/2021 00:00;43;62,2468
SyULL9u4qqkETW2poVJQWe;khHNUxYZUEEiRkaVe2FyXg;2,0028;Nancy;Reims;09/02/2021;18/02/2021 00:00;10;20,028
QFM5boE5SZDs27GtZYT94F;CMSWwyZ9SfPoAqr6BsZws4;0,259;Créteil;Cergy;09/02/2021;13/02/2021 00:00;27;6,993
WhaZBVGXbjkKNVWtNPBT5U;Cn4Up5Np6U3s5xh8CDFZ6b;1,4476;Dijon;Reims;09/02/2021;15/02/2021 00:00;32;46,3232
kB73w8QSg5GtNsvh9WAiEH;KcEQgPTWKrvayEJwmxoquz;0,2433;Mulhouse;Reims;09/02/2021;13/02/2021 00:00;30;7,299
mqT2AXFT9rnq3jnFfeF5iF;oPLB2yoMM5AjYbkmSwsb32;0,0071;Boulogne-Billancourt;Cergy;09/02/2021;10/02/2021 00:00;47;0,3337
NLZFsGP4iSv2dSuEYBS9Je;KcEQgPTWKrvayEJwmxoquz;0,2433;Ivry-sur-Seine;Cergy;09/02/2021;13/02/2021 00:00;13;3,1629
2kKTHQGLe4rfDsNGoJJrWr;CzqGKwaKFSS6xN4Dq98RAh;0,7247;Saint-Denis;Cergy;09/02/2021;12/02/2021 00:00;22;15,9434
ii4iE7ySUFWK92i46ovUPn;bfvaknKja6jMJYp56vtjgf;0,0072;Marseille;Avignon;09/02/2021;10/02/2021 00:00;28;0,2016
ndNbkH6MNTw8MiG37kLTWj;YUTZ5KEq8mm7HFJGZqxCxu;0,8208;Colombes;Cergy;09/02/2021;16/02/2021 00:00;43;35,2944
gAUpcfGuHzNndQQoq48fuu;khHNUxYZUEEiRkaVe2FyXg;2,0028;Saint-Maur-des-Fossés;Cergy;09/02/2021;18/02/2021 00:00;32;64,0896
EutWytXUy6WywRAPwND7Zy;Z8722BWG8WfyrU3jeWsWGo;0,2732;Argenteuil;Cergy;09/02/2021;16/02/2021 00:00;32;8,7424
QY4AFLfJdWUsy2yQjh2YVQ;oDvsipheHig4YXYGeUJYqB;0,6944;Bordeaux;Montauban;09/02/2021;13/02/2021 00:00;36;24,9984
DCVyzcYL6LQgk7HCXa9mR9;Ho42bGxZ8G2Lj8ngoYwHk3;0,006;Chambéry;Avignon;09/02/2021;12/02/2021 00:00;18;0,108
2JM6CRRKBF2YBhodpg2FK4;6H7ukEuzfShov54gB3sN6V;0,002;Le Mans;Cergy;09/02/2021;11/02/2021 00:00;35;0,07
b2MvRe9XcCnYPS3Q6gkP2i;ZB6JsXYBZWhTAX6oojTKkR;0,1519;La Rochelle;Montauban;09/02/2021;10/02/2021 00:00;9;1,3671
bcZeeLBQT5QzkgyyjzcmZb;aBCDNfWx5TAkxbTTmQJEE4;0,1138;Ivry-sur-Seine;Cergy;09/02/2021;13/02/2021 00:00;26;2,9588
6ERiCLBgL4QyH2qD8qM38c;DcJVvos8XBfEHvpZxCXNAm;0,4343;Rennes;Cergy;09/02/2021;14/02/2021 00:00;35;15,2005
XhKajhCV4mPX6RiZ4Ufd3y;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Rennes;Cergy;09/02/2021;12/02/2021 00:00;44;6,6836
AaDNUFiwbsNg87gTb6JUv2;4oxrPXkner2kvXqvLQiCXF;0,2384;Boulogne-Billancourt;Cergy;09/02/2021;14/02/2021 00:00;37;8,8208
hYQFKb5aiheZHoGKvXQDzK;Cn4Up5Np6U3s5xh8CDFZ6b;1,4476;Clermont-Ferrand;Clermont-Ferrand;09/02/2021;17/02/2021 00:00;40;57,904
ZMMcrKvay8hXavgZpBcAPz;F7nPP7x29eJthgWvtQufGb;1,68;Villeurbanne;Clermont-Ferrand;09/02/2021;18/02/2021 00:00;25;42
2FwLRHmDLhEod34QQruhrf;Ma2dD37vT2kVzCKUECJJsi;0,9106;Pau;Montauban;09/02/2021;15/02/2021 00:00;35;31,871
iM3GqaJcLLSvzw8MGTmzvs;jjnvac3HYvsrBQp9jxf5qj;1,0615;Courcouronnes;Cergy;09/02/2021;15/02/2021 00:00;44;46,706
f97HV5rY888d78UqMkeqT6;FMyrrspTH7vhb6FWL45KhT;0,006;Aubervilliers;Cergy;09/02/2021;11/02/2021 00:00;37;0,222
kevHPn3yURXKujgB2CaTQL;FMyrrspTH7vhb6FWL45KhT;0,006;Saint-Étienne;Clermont-Ferrand;09/02/2021;11/02/2021 00:00;35;0,21
LKNymKbUwpkn8XJP4q9zh8;QRmisgbikehbekbCq6gcf7;1,8776;Grenoble;Avignon;09/02/2021;18/02/2021 00:00;38;71,3488
MU23Y3q2ALSceQNNSLKK2j;KmBprCffsWobByaWonfSXN;0,0485;Avignon;Avignon;09/02/2021;12/02/2021 00:00;20;0,97
FiPi7TWFncUYHpKYWL7h5s;HwpqQKJKdGowCt9pgQKG7E;0,0053;Issy-les-Moulineaux;Cergy;09/02/2021;11/02/2021 00:00;29;0,1537
jyazd82NURAUWvcL4umCj6;3nwbxBUemtMG75cVPs7q7R;1,3451;Versailles;Cergy;09/02/2021;18/02/2021 00:00;27;36,3177
jcHU6pjDueDm4yBCL7TCDk;FMyrrspTH7vhb6FWL45KhT;0,006;Aubervilliers;Cergy;09/02/2021;13/02/2021 00:00;41;0,246
2FUDvhCBfexDK9U9DRDmXC;2qRALPgMv7KhK4bXqtsNLi;0,0372;Rennes;Cergy;09/02/2021;11/02/2021 00:00;15;0,558
TrySnpk5wy4Z9dBWbcx9EV;Z8722BWG8WfyrU3jeWsWGo;0,2732;Valence;Avignon;09/02/2021;14/02/2021 00:00;18;4,9176
6c72Udd3vEdTMt36hHcZZe;9kzFiwvJT2e3V4Dq9KeLDD;0,2122;Lorient;Cergy;09/02/2021;13/02/2021 00:00;10;2,122
cCFxtJozDeK9mr6cifStd3;F7nPP7x29eJthgWvtQufGb;1,68;Aix-en-Provence;Avignon;09/02/2021;17/02/2021 00:00;10;16,8
UgQeJwcy98rZBKFPfd4ksj;mnEb7xGXa9dFMLPAkrZZoh;1,4152;Créteil;Cergy;09/02/2021;16/02/2021 00:00;44;62,2688
VksjJETHPggSMJeYwirDLx;Cn4Up5Np6U3s5xh8CDFZ6b;1,4476;Drancy;Cergy;09/02/2021;17/02/2021 00:00;16;23,1616
8BCrmwXWYTTxq7QA5BDpUt;kAh6oD4y4X3RK3zc5BQeo8;0,002;Poitiers;Montauban;09/02/2021;11/02/2021 00:00;42;0,084
TjXwqQ6LvwvR4xmbC2S25U;Z8722BWG8WfyrU3jeWsWGo;0,2732;Rueil-Malmaison;Cergy;09/02/2021;11/02/2021 00:00;46;12,5672
FfWCdJBpAH4YX4foJKG7PK;Ma2dD37vT2kVzCKUECJJsi;0,9106;Le Havre;Cergy;09/02/2021;15/02/2021 00:00;46;41,8876
YWBzsyvLGTbALYG6fyzwHQ;bfvaknKja6jMJYp56vtjgf;0,0072;Issy-les-Moulineaux;Cergy;09/02/2021;12/02/2021 00:00;11;0,0792
WkRUkPKoqgihSRXNcaTcUK;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Marseille;Avignon;09/02/2021;14/02/2021 00:00;28;4,2532
QWZ26fHVuU7539mEMPeL72;KmBprCffsWobByaWonfSXN;0,0485;Rueil-Malmaison;Cergy;09/02/2021;11/02/2021 00:00;33;1,6005
hvVymwXpc8YvPumrKNLQQb;iofz8TRLznhCe8MvMf6TDn;0,3444;Amiens;Cergy;09/02/2021;17/02/2021 00:00;41;14,1204
mxpsuHejpmXwsLJ6z44cdX;3nEPuCWc9cUcPerm6aiJcN;1,7734;Nice;Avignon;09/02/2021;18/02/2021 00:00;41;72,7094
DkpPrcQXdp443jczVPibkQ;iEPqJGnxxp6ijYtsFdYCUr;0,163;Colombes;Cergy;09/02/2021;13/02/2021 00:00;16;2,608
kLuUtv9bud22Mmwu7ZRfKt;HwpqQKJKdGowCt9pgQKG7E;0,0053;Sarcelles;Cergy;09/02/2021;11/02/2021 00:00;33;0,1749
n2Ms2ic4BvAE8PMrfmMKt4;mnEb7xGXa9dFMLPAkrZZoh;1,4152;Dunkerque;Cergy;09/02/2021;17/02/2021 00:00;44;62,2688
WJKZJdRWM8bcSFw3RgMXiq;khHNUxYZUEEiRkaVe2FyXg;2,0028;Cergy;Cergy;09/02/2021;19/02/2021 00:00;33;66,0924
RavySCYLYpKesquNnrkbEy;aZY3fiBNXajyPoPcgxBmM4;0,002;Troyes;Reims;09/02/2021;13/02/2021 00:00;42;0,084
QLkkdMoVBkDhsnKzanc5hp;iofz8TRLznhCe8MvMf6TDn;0,3444;Épinal;Reims;09/02/2021;13/02/2021 00:00;43;14,8092
FUhLwoXnxud3oiQcVL9BZs;FMyrrspTH7vhb6FWL45KhT;0,006;Aix-en-Provence;Avignon;09/02/2021;11/02/2021 00:00;37;0,222
dtfKUugbNcg7oFzuJto37p;4oxrPXkner2kvXqvLQiCXF;0,2384;Maisons-Alfort;Cergy;09/02/2021;13/02/2021 00:00;20;4,768
jKSTgX6rE5oYKZpWuAYguW;9kzFiwvJT2e3V4Dq9KeLDD;0,2122;Paris;Cergy;09/02/2021;10/02/2021 00:00;20;4,244
k4npwRBUf6gAuz3A5Jazeb;4A8XqQW57uG82xfZ7sjp5F;0,1148;Saint-Nazaire;Cergy;09/02/2021;12/02/2021 00:00;47;5,3956
ZusdKygAgaMAQXarKC9q86;htoLtHv3Fuxv4ncvCaGhqv;0,002;Le Mans;Cergy;09/02/2021;11/02/2021 00:00;8;0,016
kdgcF8QsZGSGWnZ9YoUpaj;iEPqJGnxxp6ijYtsFdYCUr;0,163;Créteil;Cergy;09/02/2021;15/02/2021 00:00;30;4,89
Z3ceWzrydcgRyzHYSQiYkV;iofz8TRLznhCe8MvMf6TDn;0,3444;Saint-Denis;Cergy;09/02/2021;11/02/2021 00:00;43;14,8092
VqZZjURwTuFjiByHZwpV3m;2qRALPgMv7KhK4bXqtsNLi;0,0372;Aulnay-sous-Bois;Cergy;09/02/2021;10/02/2021 00:00;25;0,93
eUBaZa9F2RHjrpc6yZbQtn;Z8722BWG8WfyrU3jeWsWGo;0,2732;Carrières-sur-Seine;Cergy;09/02/2021;12/02/2021 00:00;11;3,0052
VYADpXBdVdP7ktNXvbqzjX;Z8722BWG8WfyrU3jeWsWGo;0,2732;Villeurbanne;Clermont-Ferrand;09/02/2021;15/02/2021 00:00;8;2,1856
T46SbLN3rcMiFCWYqHjkxi;aBCDNfWx5TAkxbTTmQJEE4;0,1138;Tourcoing;Reims;09/02/2021;12/02/2021 00:00;17;1,9346
haiCKr8QcLYkvLQyfVpZJv;Z8722BWG8WfyrU3jeWsWGo;0,2732;Sarcelles;Cergy;09/02/2021;11/02/2021 00:00;22;6,0104
XfTu9r8eGdgAqDRRYV8XaQ;CSHLSZE9QNDc8FW85XQpcK;0,072;Carrières-sur-Seine;Cergy;09/02/2021;11/02/2021 00:00;43;3,096
4smgjAjnkaCtUpcoMhKqxs;F7nPP7x29eJthgWvtQufGb;1,68;Le Blanc-Mesnil;Cergy;09/02/2021;20/02/2021 00:00;40;67,2
B72yvHgTmKQua5quJVJDxZ;KcEQgPTWKrvayEJwmxoquz;0,2433;Le Havre;Cergy;09/02/2021;11/02/2021 00:00;34;8,2722
TgfFZzrXcgj3dmUxvFvmR5;mnEb7xGXa9dFMLPAkrZZoh;1,4152;Poitiers;Montauban;09/02/2021;17/02/2021 00:00;44;62,2688
EARpynKmwdgFt7utyXNaKJ;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Cergy;Cergy;09/02/2021;12/02/2021 00:00;40;6,076
fssHh3S7xvAq5msKrxSacA;ZB6JsXYBZWhTAX6oojTKkR;0,1519;Bordeaux;Montauban;09/02/2021;10/02/2021 00:00;26;3,9494
SadPce6KiNJxSH32w3zAW2;Jor2NusSZhGuk46urjyqqz;0,002;Saint-Nazaire;Cergy;09/02/2021;10/02/2021 00:00;39;0,078
Y5Z6zFC2nBUwHye2zUZoYv;3nEPuCWc9cUcPerm6aiJcN;1,7734;Cergy;Cergy;09/02/2021;18/02/2021 00:00;27;47,8818
m4mmYee5MSJMZKgNineWVY;6H7ukEuzfShov54gB3sN6V;0,002;Saint-Maur-des-Fossés;Cergy;09/02/2021;13/02/2021 00:00;44;0,088
KaPxo5twjeHnabJHv5nLQ2;UPowTjKefgdmoKF4uF23CS;0,002;Orléans;Cergy;09/02/2021;12/02/2021 00:00;15;0,03
Po2Ez6zdthwBHSUkEXRxMy;F7nPP7x29eJthgWvtQufGb;1,68;Le Mans;Cergy;09/02/2021;15/02/2021 00:00;22;36,96
HxmQYfeD8fBpqxLNNW3FKA;HwpqQKJKdGowCt9pgQKG7E;0,0053;Lyon;Clermont-Ferrand;09/02/2021;11/02/2021 00:00;39;0,2067
B7yUf4XeKW4twUBtfjgUkR;htoLtHv3Fuxv4ncvCaGhqv;0,002;Cannes;Avignon;09/02/2021;11/02/2021 00:00;27;0,054
DLMA2XmUXeespc6Mj4NHwb;Nf8NfkMPuqUknmHtkq7w4c;0,1266;Calais;Cergy;10/02/2021;13/02/2021 00:00;45;5,697
QWqH3SUcHprgvHpVGFCkEj;KmBprCffsWobByaWonfSXN;0,0485;Troyes;Reims;10/02/2021;13/02/2021 00:00;47;2,2795
ZXzXv8HojQz5MDas7dimHL;2qRALPgMv7KhK4bXqtsNLi;0,0372;Boulogne-sur-Mer;Cergy;10/02/2021;12/02/2021 00:00;32;1,1904
3UGXycAirLRwHukBGyhixe;iofz8TRLznhCe8MvMf6TDn;0,3444;Nantes;Cergy;10/02/2021;15/02/2021 00:00;30;10,332
GLNSeTFTy5Qj6Jz6eXvcFx;FNB2bjUdGBUEitpecFRAaL;2,0644;Quimper;Cergy;10/02/2021;19/02/2021 00:00;15;30,966
eqBQJTNx85feLATMAqTD5b;jjnvac3HYvsrBQp9jxf5qj;1,0615;Roubaix;Reims;10/02/2021;16/02/2021 00:00;32;33,968
KqYo6H62ay6Rma4muxLqgN;Cn4Up5Np6U3s5xh8CDFZ6b;1,4476;Carrières-sur-Seine;Cergy;10/02/2021;18/02/2021 00:00;21;30,3996
Lcg73uP9QBjjsmMSZGqZ2Y;fURbc9KK9g8UJPezDb3s6u;0,0072;Lyon;Clermont-Ferrand;10/02/2021;12/02/2021 00:00;23;0,1656
J4kbUw5fbwDPygGHmL5Cbp;khHNUxYZUEEiRkaVe2FyXg;2,0028;Chambéry;Avignon;10/02/2021;19/02/2021 00:00;14;28,0392
iWqCoDhAeUBHPuNgSdyabh;CMSWwyZ9SfPoAqr6BsZws4;0,259;Chambéry;Avignon;10/02/2021;12/02/2021 00:00;26;6,734
Cc37aBmpWDozWUg6fy5vJE;iofz8TRLznhCe8MvMf6TDn;0,3444;Toulon;Avignon;10/02/2021;13/02/2021 00:00;14;4,8216
fQMJecnuwqYZiiRLvZSGd4;YUTZ5KEq8mm7HFJGZqxCxu;0,8208;Montauban;Montauban;10/02/2021;18/02/2021 00:00;8;6,5664
93xA932jTvXTbdmQPdZXiQ;Nf8NfkMPuqUknmHtkq7w4c;0,1266;Reims;Reims;10/02/2021;13/02/2021 00:00;48;6,0768
Q3rKTQawvykYfwJgsqXJJw;F7nPP7x29eJthgWvtQufGb;1,68;Tourcoing;Reims;10/02/2021;21/02/2021 00:00;12;20,16
SEFNJgNaeTRD6snr97o3X4;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Angers;Cergy;10/02/2021;13/02/2021 00:00;23;2,8911
nJVoaGJbgqiwQ6YYhTnCvv;CzqGKwaKFSS6xN4Dq98RAh;0,7247;Rueil-Malmaison;Cergy;10/02/2021;14/02/2021 00:00;8;5,7976
NAFh83sCC4HAcAbUJwqtr5;kAh6oD4y4X3RK3zc5BQeo8;0,002;Lille;Reims;10/02/2021;12/02/2021 00:00;29;0,058
bva6utczVo4pRsNgEZHKFt;aBCDNfWx5TAkxbTTmQJEE4;0,1138;Épinal;Reims;10/02/2021;13/02/2021 00:00;20;2,276
WgwMB6uCoqYWwg9N68KnUL;WsxuxUmaHe5iUdAPmDqQoB;0,1257;Roubaix;Reims;10/02/2021;14/02/2021 00:00;33;4,1481
MZrwRpEZhVsaqtxbs32p7j;4oxrPXkner2kvXqvLQiCXF;0,2384;Perpignan;Montauban;10/02/2021;14/02/2021 00:00;9;2,1456
DsLugWjyRALw72KEmBt7z2;KcEQgPTWKrvayEJwmxoquz;0,2433;Toulouse;Montauban;10/02/2021;14/02/2021 00:00;8;1,9464
3K8sfThqGvueqUqgyVahDD;2qRALPgMv7KhK4bXqtsNLi;0,0372;Orléans;Cergy;10/02/2021;12/02/2021 00:00;38;1,4136
nRrRBjT9cP3F5Df6JGuSAo;HwpqQKJKdGowCt9pgQKG7E;0,0053;Pau;Montauban;10/02/2021;12/02/2021 00:00;47;0,2491
JNP5ZM39B7GWhFPv378Z6a;Jor2NusSZhGuk46urjyqqz;0,002;Tourcoing;Reims;10/02/2021;12/02/2021 00:00;13;0,026
advFGEzc2bzS6a9heQvzWT;5jWDvvcUW6NL9RtTQDNQbH;0,5675;Toulon;Avignon;10/02/2021;16/02/2021 00:00;38;21,565
W9rmTL5vvifCfeHkzJuzwJ;BewerkQGyB5yToxS4jhRpb;0,0754;Versailles;Cergy;10/02/2021;12/02/2021 00:00;16;1,2064
nLwSXFr7KjTb8kVDVwBqvp;5jWDvvcUW6NL9RtTQDNQbH;0,5675;Bourges;Clermont-Ferrand;10/02/2021;16/02/2021 00:00;35;19,8625
ADaEaJYXJbV2UKdXj65hYJ;YUTZ5KEq8mm7HFJGZqxCxu;0,8208;Tours;Cergy;10/02/2021;16/02/2021 00:00;20;16,416
Nd9k7A9JjUPYfwJHUTvPVM;khHNUxYZUEEiRkaVe2FyXg;2,0028;Nantes;Cergy;10/02/2021;22/02/2021 00:00;14;28,0392
KXASiMEYVSGs6MhubnhReP;8v3pdBFxHkGYDcAdAzVBD3;0,004;La Seyne-sur-Mer;Avignon;10/02/2021;15/02/2021 00:00;38;0,152
GTNcC9tnKUaESJWYcjYtAq;3CCHeWCD6EnM24iAxbCfCr;1,589;Montreuil;Cergy;10/02/2021;19/02/2021 00:00;43;68,327
ShKgEWXnZ7N5PmPHEFpdUC;CSHLSZE9QNDc8FW85XQpcK;0,072;Roubaix;Reims;10/02/2021;12/02/2021 00:00;7;0,504
